"COLOR","SIZE","GENDER","AGE_GROUP","PRODUCT_NAME","CATEGORY","PRODUCT_ID","PRODUCT_PURCHASING_PRICE","PRODUCT_SELLING_PRICE","SUPPLIER_ID"
"blue","L","Female","Adults","Boots","Shoes","SKU17473",75.23,86,"SP10005"
"gray","L","Female","Adults","Boots","Shoes","SKU17474",58.41,70.65,"SP10020"
"navy","L","Female","Adults","Boots","Shoes","SKU17475",62.33,79.41,"SP10002"
"red","L","Female","Adults","Boots","Shoes","SKU17476",53.23,64.01,"SP10013"
"green","L","Female","Adults","Boots","Shoes","SKU17477",81.18,91.28,"SP10012"
"brown","L","Female","Adults","Boots","Shoes","SKU17478",41.19,49.3,"SP10018"
"beige","L","Female","Adults","Boots","Shoes","SKU17479",89.04,111.82,"SP10007"
"pink","L","Female","Adults","Boots","Shoes","SKU17480",91.44,110.56,"SP10003"
"purple","L","Female","Adults","Boots","Shoes","SKU17481",26.19,33.73,"SP10011"
"yellow","L","Female","Adults","Boots","Shoes","SKU17482",76.11,98.25,"SP10019"
"orange","L","Female","Adults","Boots","Shoes","SKU17483",87.73,107.78,"SP10002"
"burgundy","L","Female","Adults","Boots","Shoes","SKU17484",73.47,90.33,"SP10009"
"teal","L","Female","Adults","Boots","Shoes","SKU17485",80.34,93.95,"SP10011"
"black","XL","Female","Adults","Boots","Shoes","SKU17486",82.31,100.79,"SP10002"
"white","XL","Female","Adults","Boots","Shoes","SKU17487",50.34,60.83,"SP10008"
"blue","XL","Female","Adults","Boots","Shoes","SKU17488",48.35,53.7,"SP10013"
"gray","XL","Female","Adults","Boots","Shoes","SKU17489",59.37,71.49,"SP10014"
"navy","XL","Female","Adults","Boots","Shoes","SKU17490",24.59,28.5,"SP10009"
"red","XL","Female","Adults","Boots","Shoes","SKU17491",74.99,91.05,"SP10002"
"green","XL","Female","Adults","Boots","Shoes","SKU17492",96.63,113.26,"SP10011"
"brown","XL","Female","Adults","Boots","Shoes","SKU17493",79.64,97.33,"SP10004"
"beige","XL","Female","Adults","Boots","Shoes","SKU17494",33.12,42.04,"SP10007"
"pink","XL","Female","Adults","Boots","Shoes","SKU17495",23.46,29.59,"SP10010"
"purple","XL","Female","Adults","Boots","Shoes","SKU17496",60.69,73.22,"SP10007"
"yellow","XL","Female","Adults","Boots","Shoes","SKU17497",94.22,113.01,"SP10019"
"orange","XL","Female","Adults","Boots","Shoes","SKU17498",93.43,104.23,"SP10011"
"burgundy","XL","Female","Adults","Boots","Shoes","SKU17499",26.37,32.59,"SP10015"
"teal","XL","Female","Adults","Boots","Shoes","SKU17500",52.2,66.74,"SP10006"
"black","XS","Male","Kids","Sandals","Shoes","SKU17501",21.5,24.49,"SP10010"
"white","XS","Male","Kids","Sandals","Shoes","SKU17502",97.41,126.07,"SP10013"
"blue","XS","Male","Kids","Sandals","Shoes","SKU17503",86.4,111.44,"SP10007"
"gray","XS","Male","Kids","Sandals","Shoes","SKU17504",20.59,24.71,"SP10009"
"navy","XS","Male","Kids","Sandals","Shoes","SKU17505",25.23,30.72,"SP10014"
"red","XS","Male","Kids","Sandals","Shoes","SKU17506",59.82,68.95,"SP10009"
"green","XS","Male","Kids","Sandals","Shoes","SKU17507",52.91,68.4,"SP10002"
"brown","XS","Male","Kids","Sandals","Shoes","SKU17508",87.48,108.55,"SP10017"
"beige","XS","Male","Kids","Sandals","Shoes","SKU17509",27.13,33.6,"SP10004"
"pink","XS","Male","Kids","Sandals","Shoes","SKU17510",75.97,98.57,"SP10013"
"purple","XS","Male","Kids","Sandals","Shoes","SKU17511",22.91,28.57,"SP10019"
"yellow","XS","Male","Kids","Sandals","Shoes","SKU17512",65.15,74.8,"SP10015"
"orange","XS","Male","Kids","Sandals","Shoes","SKU17513",46.34,59.37,"SP10017"
"burgundy","XS","Male","Kids","Sandals","Shoes","SKU17514",85.7,105.61,"SP10011"
"teal","XS","Male","Kids","Sandals","Shoes","SKU17515",79.3,94.89,"SP10018"
"black","S","Male","Kids","Sandals","Shoes","SKU17516",75.25,90.89,"SP10016"
"white","S","Male","Kids","Sandals","Shoes","SKU17517",69.92,80.2,"SP10016"
"blue","S","Male","Kids","Sandals","Shoes","SKU17518",64.85,73.11,"SP10007"
"gray","S","Male","Kids","Sandals","Shoes","SKU17519",40.82,50.39,"SP10004"
"navy","S","Male","Kids","Sandals","Shoes","SKU17520",22.89,27.77,"SP10004"
"red","S","Male","Kids","Sandals","Shoes","SKU17521",59.5,74.04,"SP10010"
"green","S","Male","Kids","Sandals","Shoes","SKU17522",86.71,99.95,"SP10004"
"brown","S","Male","Kids","Sandals","Shoes","SKU17523",56.86,69.84,"SP10008"
"beige","S","Male","Kids","Sandals","Shoes","SKU17524",76.59,90.84,"SP10010"
"pink","S","Male","Kids","Sandals","Shoes","SKU17525",59.25,71.46,"SP10004"
"purple","S","Male","Kids","Sandals","Shoes","SKU17526",56.35,65.11,"SP10006"
"yellow","S","Male","Kids","Sandals","Shoes","SKU17527",46.22,53.32,"SP10005"
"orange","S","Male","Kids","Sandals","Shoes","SKU17528",23,28.31,"SP10011"
"burgundy","S","Male","Kids","Sandals","Shoes","SKU17529",71.27,81.63,"SP10003"
"teal","S","Male","Kids","Sandals","Shoes","SKU17530",67.4,83.52,"SP10016"
"black","M","Male","Kids","Sandals","Shoes","SKU17531",31.16,34.77,"SP10019"
"white","M","Male","Kids","Sandals","Shoes","SKU17532",47.95,55.77,"SP10004"
"blue","M","Male","Kids","Sandals","Shoes","SKU17533",71.77,81.53,"SP10012"
"gray","M","Male","Kids","Sandals","Shoes","SKU17534",71.71,92.36,"SP10014"
"navy","M","Male","Kids","Sandals","Shoes","SKU17535",49.37,57.63,"SP10018"
"red","M","Male","Kids","Sandals","Shoes","SKU17536",47.95,54.56,"SP10017"
"green","M","Male","Kids","Sandals","Shoes","SKU17537",49.49,62.24,"SP10010"
"brown","M","Male","Kids","Sandals","Shoes","SKU17538",93.58,115.81,"SP10006"
"beige","M","Male","Kids","Sandals","Shoes","SKU17539",80.79,101.41,"SP10007"
"pink","M","Male","Kids","Sandals","Shoes","SKU17540",31.54,37.42,"SP10013"
"purple","M","Male","Kids","Sandals","Shoes","SKU17541",46.76,59.48,"SP10008"
"yellow","M","Male","Kids","Sandals","Shoes","SKU17542",39.55,50.44,"SP10001"
"orange","M","Male","Kids","Sandals","Shoes","SKU17543",32.98,39.15,"SP10019"
"burgundy","M","Male","Kids","Sandals","Shoes","SKU17544",97.83,117.74,"SP10018"
"teal","M","Male","Kids","Sandals","Shoes","SKU17545",29.16,34.58,"SP10012"
"black","L","Male","Kids","Sandals","Shoes","SKU17546",25.65,32.66,"SP10010"
"white","L","Male","Kids","Sandals","Shoes","SKU17547",79.86,88.79,"SP10017"
"blue","L","Male","Kids","Sandals","Shoes","SKU17548",30.75,34.66,"SP10018"
"gray","L","Male","Kids","Sandals","Shoes","SKU17549",20.79,26.54,"SP10009"
"navy","L","Male","Kids","Sandals","Shoes","SKU17550",88.5,109.58,"SP10019"
"red","L","Male","Kids","Sandals","Shoes","SKU17551",47.07,59.78,"SP10015"
"green","L","Male","Kids","Sandals","Shoes","SKU17552",59.26,76.28,"SP10017"
"brown","L","Male","Kids","Sandals","Shoes","SKU17553",65.76,74.19,"SP10016"
"beige","L","Male","Kids","Sandals","Shoes","SKU17554",29.01,36.02,"SP10020"
"pink","L","Male","Kids","Sandals","Shoes","SKU17555",26.77,32.06,"SP10017"
"purple","L","Male","Kids","Sandals","Shoes","SKU17556",89.37,100.7,"SP10020"
"yellow","L","Male","Kids","Sandals","Shoes","SKU17557",60.22,67.8,"SP10001"
"orange","L","Male","Kids","Sandals","Shoes","SKU17558",59.43,74.15,"SP10002"
"burgundy","L","Male","Kids","Sandals","Shoes","SKU17559",79.89,102.39,"SP10020"
"teal","L","Male","Kids","Sandals","Shoes","SKU17560",33.84,42.84,"SP10003"
"black","XL","Male","Kids","Sandals","Shoes","SKU17561",22.72,27.02,"SP10009"
"white","XL","Male","Kids","Sandals","Shoes","SKU17562",66.85,86.3,"SP10003"
"blue","XL","Male","Kids","Sandals","Shoes","SKU17563",35,39.39,"SP10004"
"gray","XL","Male","Kids","Sandals","Shoes","SKU17564",35.4,42.2,"SP10003"
"navy","XL","Male","Kids","Sandals","Shoes","SKU17565",96.88,121.38,"SP10013"
"red","XL","Male","Kids","Sandals","Shoes","SKU17566",32.98,42.21,"SP10020"
"green","XL","Male","Kids","Sandals","Shoes","SKU17567",40.51,48.24,"SP10019"
"brown","XL","Male","Kids","Sandals","Shoes","SKU17568",66.98,73.92,"SP10019"
"beige","XL","Male","Kids","Sandals","Shoes","SKU17569",33.36,40.69,"SP10012"
"pink","XL","Male","Kids","Sandals","Shoes","SKU17570",71.54,86.16,"SP10009"
"purple","XL","Male","Kids","Sandals","Shoes","SKU17571",35.64,39.85,"SP10007"
"yellow","XL","Male","Kids","Sandals","Shoes","SKU17572",62.56,76.8,"SP10012"
"orange","XL","Male","Kids","Sandals","Shoes","SKU17573",46.56,56.88,"SP10011"
"burgundy","XL","Male","Kids","Sandals","Shoes","SKU17574",66.13,77.9,"SP10006"
"teal","XL","Male","Kids","Sandals","Shoes","SKU17575",65.9,78.5,"SP10016"
"black","XS","Female","Kids","Sandals","Shoes","SKU17576",42.2,52.58,"SP10002"
"white","XS","Female","Kids","Sandals","Shoes","SKU17577",39.27,47.28,"SP10010"
"blue","XS","Female","Kids","Sandals","Shoes","SKU17578",92.29,103.76,"SP10010"
"gray","XS","Female","Kids","Sandals","Shoes","SKU17579",66.39,75.78,"SP10018"
"navy","XS","Female","Kids","Sandals","Shoes","SKU17580",58.81,65.91,"SP10018"
"red","XS","Female","Kids","Sandals","Shoes","SKU17581",80.69,95.95,"SP10007"
"green","XS","Female","Kids","Sandals","Shoes","SKU17582",23.52,30.5,"SP10020"
"brown","XS","Female","Kids","Sandals","Shoes","SKU17583",70.53,82.66,"SP10003"
"beige","XS","Female","Kids","Sandals","Shoes","SKU17584",69.96,82.08,"SP10014"
"pink","XS","Female","Kids","Sandals","Shoes","SKU17585",81.87,97.91,"SP10010"
"purple","XS","Female","Kids","Sandals","Shoes","SKU17586",51.92,65.64,"SP10004"
"yellow","XS","Female","Kids","Sandals","Shoes","SKU17587",36.93,45.49,"SP10001"
"orange","XS","Female","Kids","Sandals","Shoes","SKU17588",71.43,80.07,"SP10007"
"burgundy","XS","Female","Kids","Sandals","Shoes","SKU17589",56.09,72.5,"SP10014"
"teal","XS","Female","Kids","Sandals","Shoes","SKU17590",64.71,82.57,"SP10006"
"black","S","Female","Kids","Sandals","Shoes","SKU17591",79.74,100.67,"SP10014"
"white","S","Female","Kids","Sandals","Shoes","SKU17592",31.04,38.33,"SP10017"
"blue","S","Female","Kids","Sandals","Shoes","SKU17593",61.75,73.53,"SP10017"
"gray","S","Female","Kids","Sandals","Shoes","SKU17594",30.1,38.1,"SP10007"
"navy","S","Female","Kids","Sandals","Shoes","SKU17595",66.74,74.64,"SP10002"
"red","S","Female","Kids","Sandals","Shoes","SKU17596",36.61,41.91,"SP10013"
"green","S","Female","Kids","Sandals","Shoes","SKU17597",61.62,68.35,"SP10005"
"brown","S","Female","Kids","Sandals","Shoes","SKU17598",88.53,99.05,"SP10012"
"beige","S","Female","Kids","Sandals","Shoes","SKU17599",65.81,80.87,"SP10013"
"pink","S","Female","Kids","Sandals","Shoes","SKU17600",74.1,90.74,"SP10007"
"purple","S","Female","Kids","Sandals","Shoes","SKU17601",59.21,74.98,"SP10010"
"yellow","S","Female","Kids","Sandals","Shoes","SKU17602",96.51,114.39,"SP10003"
"orange","S","Female","Kids","Sandals","Shoes","SKU17603",30.86,40.1,"SP10017"
"burgundy","S","Female","Kids","Sandals","Shoes","SKU17604",53.21,66.69,"SP10002"
"teal","S","Female","Kids","Sandals","Shoes","SKU17605",65.53,82.43,"SP10010"
"black","M","Female","Kids","Sandals","Shoes","SKU17606",70.33,89.9,"SP10002"
"white","M","Female","Kids","Sandals","Shoes","SKU17607",45.95,56.33,"SP10016"
"blue","M","Female","Kids","Sandals","Shoes","SKU17608",87.45,99.63,"SP10010"
"gray","M","Female","Kids","Sandals","Shoes","SKU17609",93.96,112.92,"SP10004"
"navy","M","Female","Kids","Sandals","Shoes","SKU17610",91.98,110.22,"SP10018"
"red","M","Female","Kids","Sandals","Shoes","SKU17611",43.86,52.18,"SP10012"
"green","M","Female","Kids","Sandals","Shoes","SKU17612",63.36,69.91,"SP10018"
"brown","M","Female","Kids","Sandals","Shoes","SKU17613",64.84,78.24,"SP10004"
"beige","M","Female","Kids","Sandals","Shoes","SKU17614",86.13,105.37,"SP10015"
"pink","M","Female","Kids","Sandals","Shoes","SKU17615",21.94,25.65,"SP10007"
"purple","M","Female","Kids","Sandals","Shoes","SKU17616",65.85,73.99,"SP10011"
"yellow","M","Female","Kids","Sandals","Shoes","SKU17617",40.4,49.85,"SP10018"
"orange","M","Female","Kids","Sandals","Shoes","SKU17618",75.27,89.12,"SP10004"
"burgundy","M","Female","Kids","Sandals","Shoes","SKU17619",36.3,40.32,"SP10004"
"teal","M","Female","Kids","Sandals","Shoes","SKU17620",34.28,41.53,"SP10016"
"black","L","Female","Kids","Sandals","Shoes","SKU17621",91.28,104.76,"SP10015"
"white","L","Female","Kids","Sandals","Shoes","SKU17622",56.94,70.1,"SP10011"
"blue","L","Female","Kids","Sandals","Shoes","SKU17623",55.2,64.96,"SP10019"
"gray","L","Female","Kids","Sandals","Shoes","SKU17624",66.99,82.46,"SP10011"
"navy","L","Female","Kids","Sandals","Shoes","SKU17625",64.61,78.21,"SP10019"
"red","L","Female","Kids","Sandals","Shoes","SKU17626",69.85,87.1,"SP10013"
"green","L","Female","Kids","Sandals","Shoes","SKU17627",69.44,87.79,"SP10008"
"brown","L","Female","Kids","Sandals","Shoes","SKU17628",31.76,38.49,"SP10008"
"beige","L","Female","Kids","Sandals","Shoes","SKU17629",43.81,49.7,"SP10010"
"pink","L","Female","Kids","Sandals","Shoes","SKU17630",81.19,98.34,"SP10001"
"purple","L","Female","Kids","Sandals","Shoes","SKU17631",69.45,86.62,"SP10001"
"yellow","L","Female","Kids","Sandals","Shoes","SKU17632",72.3,83.98,"SP10005"
"orange","L","Female","Kids","Sandals","Shoes","SKU17633",94.72,116.91,"SP10013"
"burgundy","L","Female","Kids","Sandals","Shoes","SKU17634",68.71,81.43,"SP10014"
"teal","L","Female","Kids","Sandals","Shoes","SKU17635",78.51,100.11,"SP10016"
"black","XL","Female","Kids","Sandals","Shoes","SKU17636",33.24,42.48,"SP10020"
"white","XL","Female","Kids","Sandals","Shoes","SKU17637",81,97.03,"SP10005"
"blue","XL","Female","Kids","Sandals","Shoes","SKU17638",82.61,102.46,"SP10020"
"gray","XL","Female","Kids","Sandals","Shoes","SKU17639",36.16,46.16,"SP10010"
"navy","XL","Female","Kids","Sandals","Shoes","SKU17640",52.68,62.45,"SP10013"
"red","XL","Female","Kids","Sandals","Shoes","SKU17641",65.68,77.77,"SP10007"
"green","XL","Female","Kids","Sandals","Shoes","SKU17642",58.98,65.11,"SP10002"
"brown","XL","Female","Kids","Sandals","Shoes","SKU17643",69.23,86.56,"SP10018"
"beige","XL","Female","Kids","Sandals","Shoes","SKU17644",41.65,53.48,"SP10010"
"pink","XL","Female","Kids","Sandals","Shoes","SKU17645",40.5,51.17,"SP10019"
"purple","XL","Female","Kids","Sandals","Shoes","SKU17646",82.68,105.75,"SP10004"
"yellow","XL","Female","Kids","Sandals","Shoes","SKU17647",63.74,72.55,"SP10014"
"orange","XL","Female","Kids","Sandals","Shoes","SKU17648",33.32,41.64,"SP10013"
"burgundy","XL","Female","Kids","Sandals","Shoes","SKU17649",98.06,108.63,"SP10012"
"teal","XL","Female","Kids","Sandals","Shoes","SKU17650",59.08,70.2,"SP10013"
"black","XS","Male","Pre-Teens","Sandals","Shoes","SKU17651",33.19,39.01,"SP10019"
"white","XS","Male","Pre-Teens","Sandals","Shoes","SKU17652",37.08,41.33,"SP10015"
"blue","XS","Male","Pre-Teens","Sandals","Shoes","SKU17653",76.79,93.86,"SP10020"
"gray","XS","Male","Pre-Teens","Sandals","Shoes","SKU17654",28.1,35.63,"SP10009"
"navy","XS","Male","Pre-Teens","Sandals","Shoes","SKU17655",31.32,37.15,"SP10004"
"red","XS","Male","Pre-Teens","Sandals","Shoes","SKU17656",52.76,63.24,"SP10008"
"green","XS","Male","Pre-Teens","Sandals","Shoes","SKU17657",71.01,83.15,"SP10014"
"brown","XS","Male","Pre-Teens","Sandals","Shoes","SKU17658",21.92,27.62,"SP10014"
"beige","XS","Male","Pre-Teens","Sandals","Shoes","SKU17659",31.9,35.3,"SP10019"
"pink","XS","Male","Pre-Teens","Sandals","Shoes","SKU17660",40.6,50.27,"SP10002"
"purple","XS","Male","Pre-Teens","Sandals","Shoes","SKU17661",77.8,86.28,"SP10004"
"yellow","XS","Male","Pre-Teens","Sandals","Shoes","SKU17662",54.51,61.45,"SP10019"
"orange","XS","Male","Pre-Teens","Sandals","Shoes","SKU17663",28.19,31.43,"SP10015"
"burgundy","XS","Male","Pre-Teens","Sandals","Shoes","SKU17664",50.7,57.68,"SP10001"
"teal","XS","Male","Pre-Teens","Sandals","Shoes","SKU17665",60.65,68.3,"SP10020"
"black","S","Male","Pre-Teens","Sandals","Shoes","SKU17666",61.57,75.95,"SP10009"
"white","S","Male","Pre-Teens","Sandals","Shoes","SKU17667",92.81,103.84,"SP10002"
"blue","S","Male","Pre-Teens","Sandals","Shoes","SKU17668",33.8,41.83,"SP10001"
"gray","S","Male","Pre-Teens","Sandals","Shoes","SKU17669",52.96,63.08,"SP10011"
"navy","S","Male","Pre-Teens","Sandals","Shoes","SKU17670",53.29,67.42,"SP10009"
"red","S","Male","Pre-Teens","Sandals","Shoes","SKU17671",56.61,68.67,"SP10017"
"green","S","Male","Pre-Teens","Sandals","Shoes","SKU17672",22.88,27.17,"SP10019"
"brown","S","Male","Pre-Teens","Sandals","Shoes","SKU17673",93.59,110.82,"SP10005"
"beige","S","Male","Pre-Teens","Sandals","Shoes","SKU17674",80.23,94.54,"SP10014"
"pink","S","Male","Pre-Teens","Sandals","Shoes","SKU17675",98.33,125.65,"SP10003"
"purple","S","Male","Pre-Teens","Sandals","Shoes","SKU17676",90.82,106.88,"SP10006"
"yellow","S","Male","Pre-Teens","Sandals","Shoes","SKU17677",99.48,128.33,"SP10014"
"orange","S","Male","Pre-Teens","Sandals","Shoes","SKU17678",50.03,60.78,"SP10005"
"burgundy","S","Male","Pre-Teens","Sandals","Shoes","SKU17679",47.75,58.24,"SP10003"
"teal","S","Male","Pre-Teens","Sandals","Shoes","SKU17680",82.25,95.79,"SP10013"
"black","M","Male","Pre-Teens","Sandals","Shoes","SKU17681",31.65,38.88,"SP10004"
"white","M","Male","Pre-Teens","Sandals","Shoes","SKU17682",60.25,70.09,"SP10006"
"blue","M","Male","Pre-Teens","Sandals","Shoes","SKU17683",79.4,103.14,"SP10003"
"gray","M","Male","Pre-Teens","Sandals","Shoes","SKU17684",36.11,44.14,"SP10009"
"navy","M","Male","Pre-Teens","Sandals","Shoes","SKU17685",73.47,86.65,"SP10010"
"red","M","Male","Pre-Teens","Sandals","Shoes","SKU17686",55.5,63.12,"SP10017"
"green","M","Male","Pre-Teens","Sandals","Shoes","SKU17687",92.05,103.19,"SP10002"
"brown","M","Male","Pre-Teens","Sandals","Shoes","SKU17688",43.47,49,"SP10009"
"beige","M","Male","Pre-Teens","Sandals","Shoes","SKU17689",64.78,76.55,"SP10005"
"pink","M","Male","Pre-Teens","Sandals","Shoes","SKU17690",22.28,26.82,"SP10004"
"purple","M","Male","Pre-Teens","Sandals","Shoes","SKU17691",65.11,82.75,"SP10015"
"yellow","M","Male","Pre-Teens","Sandals","Shoes","SKU17692",65.74,81.01,"SP10014"
"orange","M","Male","Pre-Teens","Sandals","Shoes","SKU17693",94.8,111.47,"SP10006"
"burgundy","M","Male","Pre-Teens","Sandals","Shoes","SKU17694",73.91,95.8,"SP10009"
"teal","M","Male","Pre-Teens","Sandals","Shoes","SKU17695",65.15,84.57,"SP10009"
"black","L","Male","Pre-Teens","Sandals","Shoes","SKU17696",33.59,38.34,"SP10001"
"white","L","Male","Pre-Teens","Sandals","Shoes","SKU17697",80.2,89.06,"SP10006"
"blue","L","Male","Pre-Teens","Sandals","Shoes","SKU17698",44.33,57.09,"SP10016"
"gray","L","Male","Pre-Teens","Sandals","Shoes","SKU17699",74.88,89.39,"SP10017"
"navy","L","Male","Pre-Teens","Sandals","Shoes","SKU17700",29.78,34.46,"SP10004"
"red","L","Male","Pre-Teens","Sandals","Shoes","SKU17701",58.58,65.93,"SP10008"
"green","L","Male","Pre-Teens","Sandals","Shoes","SKU17702",26.95,34.29,"SP10015"
"brown","L","Male","Pre-Teens","Sandals","Shoes","SKU17703",43.71,51.11,"SP10008"
"beige","L","Male","Pre-Teens","Sandals","Shoes","SKU17704",30.36,34.04,"SP10011"
"pink","L","Male","Pre-Teens","Sandals","Shoes","SKU17705",49.43,56.35,"SP10019"
"purple","L","Male","Pre-Teens","Sandals","Shoes","SKU17706",57.69,63.6,"SP10016"
"yellow","L","Male","Pre-Teens","Sandals","Shoes","SKU17707",22.05,27.75,"SP10008"
"orange","L","Male","Pre-Teens","Sandals","Shoes","SKU17708",54.94,62.26,"SP10019"
"burgundy","L","Male","Pre-Teens","Sandals","Shoes","SKU17709",91.96,108.98,"SP10013"
"teal","L","Male","Pre-Teens","Sandals","Shoes","SKU17710",38.09,48.84,"SP10015"
"black","XL","Male","Pre-Teens","Sandals","Shoes","SKU17711",24.43,27.15,"SP10009"
"white","XL","Male","Pre-Teens","Sandals","Shoes","SKU17712",45.2,54.07,"SP10001"
"blue","XL","Male","Pre-Teens","Sandals","Shoes","SKU17713",42.19,54.37,"SP10017"
"gray","XL","Male","Pre-Teens","Sandals","Shoes","SKU17714",57.87,65.96,"SP10011"
"navy","XL","Male","Pre-Teens","Sandals","Shoes","SKU17715",48.45,57.07,"SP10019"
"red","XL","Male","Pre-Teens","Sandals","Shoes","SKU17716",73.65,88.12,"SP10011"
"green","XL","Male","Pre-Teens","Sandals","Shoes","SKU17717",90.88,107.98,"SP10014"
"brown","XL","Male","Pre-Teens","Sandals","Shoes","SKU17718",53.26,64.49,"SP10015"
"beige","XL","Male","Pre-Teens","Sandals","Shoes","SKU17719",61.85,70.93,"SP10004"
"pink","XL","Male","Pre-Teens","Sandals","Shoes","SKU17720",47.05,53.39,"SP10002"
"purple","XL","Male","Pre-Teens","Sandals","Shoes","SKU17721",86.2,95.58,"SP10004"
